time[sec],count, PORT[0]C[mA], PORT[0]V[mV], PORT[1]C[mA], PORT[1]V[mV], PORT[2]C[mA], PORT[2]V[mV], PORT[3]C[mA], PORT[3]V[mV], PORT[4]C[mA], PORT[4]V[mV], PORT[5]C[mA], PORT[5]V[mV], PORT[6]C[mA], PORT[6]V[mV], slope
11.525591,12.890200,13,9256,0,88,0,88,-696,9168,0,92,0,84,0,80,0.000000
11.533188,12.900200,13,9256,0,84,0,88,-603,9176,0,92,0,84,0,80,0.000000
11.540738,12.910200,13,9256,0,88,0,88,-602,9176,0,92,0,80,0,80,0.000000
11.548614,12.920200,14,9256,0,88,0,88,-684,9160,0,92,0,84,0,80,0.000000
11.557371,12.930201,14,9256,0,92,0,88,-694,9184,0,92,0,84,0,80,0.000000
11.565083,12.940201,13,9260,0,88,0,88,-643,9164,0,92,0,84,0,80,0.000000
11.572731,12.950201,13,9256,0,88,0,88,-602,9168,0,92,0,84,0,80,0.000000
11.580391,12.960201,13,9256,0,88,0,88,-735,9132,0,92,0,80,0,80,0.000000
11.589184,12.970201,14,9256,0,88,0,88,-680,9132,0,92,0,84,0,80,0.000000
11.596886,12.980202,13,9256,0,88,0,88,-600,9172,0,92,0,84,0,80,0.000000
11.604518,12.990202,13,9256,0,88,0,92,-605,9176,0,96,0,84,0,80,0.000000
11.612360,13.000202,14,9256,0,84,0,92,-682,9160,0,88,0,84,0,80,0.000000
11.621200,13.010202,15,9256,0,88,0,92,-703,9160,0,92,0,84,0,80,0.000000
11.628963,13.020203,13,9256,0,88,0,88,-611,9172,0,92,0,84,0,80,0.000000
11.636580,13.030203,13,9256,0,88,0,88,-599,9172,0,88,0,84,0,80,0.000000
11.644399,13.040203,13,9252,0,88,0,92,-685,9148,0,88,0,84,0,80,0.000000
11.653072,13.050203,14,9256,0,84,0,92,-707,9168,0,92,0,84,0,80,0.000000
11.660855,13.060204,14,9252,0,88,0,92,-602,9176,0,92,0,80,0,80,0.000000
11.668412,13.070204,14,9256,0,92,0,88,-604,9176,0,92,0,84,0,80,0.000000
11.676483,13.080204,13,9256,0,88,0,88,-617,9168,0,92,0,80,0,80,0.000000
11.688316,13.090204,13,9256,0,88,0,88,-622,9172,0,92,0,84,0,80,0.000000
11.699437,13.100204,13,9256,0,88,0,88,-580,9168,0,92,0,84,0,80,0.000000
11.710554,13.110205,14,9256,0,92,0,92,-581,9176,0,92,0,84,0,80,0.000000
11.722298,13.120205,14,9256,0,88,0,88,-627,9172,0,92,0,84,0,80,0.000000
11.734090,13.130205,15,9252,0,88,0,88,-575,9164,0,92,0,84,0,80,0.000000
11.745040,13.140205,12,9256,0,88,0,88,-579,9180,0,96,0,84,0,80,0.000000
11.756697,13.150206,13,9256,0,88,0,88,-636,9168,0,92,0,84,0,80,0.000000
11.767998,13.160206,14,9256,0,84,0,88,-625,9168,0,92,0,84,0,80,0.000000
11.778998,13.170206,14,9256,0,88,0,92,-573,9180,0,92,0,84,0,80,0.000000
11.790023,13.180206,14,9256,0,88,0,92,-670,9160,0,92,0,84,0,80,0.000000
11.800662,13.190207,14,9256,0,88,0,88,-627,9168,0,92,0,84,0,80,0.000000
11.811706,13.200207,14,9252,0,88,0,88,-649,9164,0,92,0,84,0,80,0.000000
11.822039,13.210207,13,9256,0,92,0,92,-631,9164,0,92,0,84,0,80,0.000000
11.833232,13.220207,15,9256,0,88,0,88,-632,9172,0,92,0,80,0,80,0.000000
11.843761,13.230207,12,9256,0,88,0,92,-596,9172,0,92,0,84,0,80,0.000000
11.853984,13.240208,13,9252,0,88,0,92,-578,9172,0,88,0,84,0,80,0.000000
11.865140,13.250208,14,9256,0,88,0,92,-670,9156,0,92,0,84,0,80,0.000000
11.875887,13.260208,14,9256,0,88,0,88,-629,9172,0,92,0,84,0,80,0.000000
11.885061,13.270208,14,9252,0,88,0,92,-720,9152,0,92,0,84,0,80,0.000000
11.892794,13.280209,15,9256,0,88,0,92,-605,9164,0,92,0,84,0,80,0.000000
11.901310,13.290209,13,9256,0,92,0,88,-680,9156,0,92,0,84,0,80,0.000000
11.909466,13.300209,13,9256,0,88,0,92,-601,9200,0,92,0,84,0,80,0.000000
11.917129,13.310209,14,9256,0,88,0,88,-601,9176,0,92,0,84,0,80,0.000000
11.924798,13.320210,14,9256,0,88,0,92,-603,9176,0,92,0,80,0,80,0.000000
11.933088,13.330210,13,9256,0,88,0,92,-683,9164,0,92,0,84,0,80,0.000000
11.941291,13.340210,13,9252,0,88,0,88,-694,9160,0,92,0,80,0,80,0.000000
11.948934,13.350210,14,9256,0,88,0,88,-600,9172,0,92,0,84,0,80,0.000000
11.956874,13.360210,14,9256,0,88,0,88,-601,9172,0,88,0,84,0,80,0.000000
11.965449,13.370211,13,9252,0,88,0,88,-683,9160,0,92,0,84,0,80,0.000000
11.973597,13.380211,14,9256,0,88,0,92,-654,9160,0,92,0,84,0,84,0.000000
11.981278,13.390211,13,9256,0,88,0,92,-600,9172,0,92,0,80,0,84,0.000000
11.988968,13.400211,13,9256,0,84,0,88,-610,9168,0,92,0,84,0,80,0.000000
11.997266,13.410212,15,9260,0,88,0,88,-685,9164,0,92,0,84,0,80,0.000000
12.005586,13.420212,15,9256,0,92,0,88,-693,9164,0,92,0,84,0,80,0.000000
12.013211,13.430212,12,9256,0,88,0,92,-601,9164,0,92,0,84,0,80,0.000000
12.020919,13.440212,13,9260,0,88,0,88,-601,9172,0,88,0,84,0,80,0.000000
12.029327,13.450212,14,9256,0,88,0,88,-685,9164,0,92,0,84,0,80,0.000000
12.037643,13.460213,13,9256,0,88,0,88,-696,9168,0,92,0,80,0,80,0.000000
12.045376,13.470213,13,9252,0,88,0,88,-599,9168,0,88,0,80,0,80,0.000000
12.053077,13.480213,13,9256,0,88,0,88,-609,9176,0,92,0,84,0,80,0.000000
12.061255,13.490213,14,9252,0,88,0,88,-688,9164,0,92,0,80,0,80,0.000000
12.069743,13.500214,12,9256,0,88,0,92,-720,9152,0,92,0,84,0,80,0.000000
12.077369,13.510214,13,9256,0,88,0,88,-599,9172,0,88,0,84,0,80,0.000000
12.085067,13.520214,13,9256,0,84,0,88,-600,9168,0,92,0,84,0,80,0.000000
12.093371,13.530214,15,9256,0,88,0,88,-717,9160,0,92,0,80,0,80,0.000000
12.101774,13.540215,14,9260,0,84,0,88,-698,9164,0,92,0,84,0,80,0.000000
12.109498,13.550215,13,9256,0,88,0,88,-604,9172,0,92,0,84,0,84,0.000000
12.117142,13.560215,13,9256,0,88,0,88,-603,9172,0,92,0,80,0,80,0.000000
12.125368,13.570215,15,9260,0,88,0,92,-680,9160,0,88,0,80,0,80,0.000000
12.133838,13.580215,15,9256,0,84,0,88,-724,9148,0,92,0,84,0,84,0.000000
12.141497,13.590216,12,9256,0,88,0,92,-604,9172,0,92,0,84,0,80,0.000000
12.149133,13.600216,15,9256,0,88,0,92,-603,9176,0,92,0,84,0,80,0.000000
12.157014,13.610216,14,9256,0,88,0,92,-677,9128,0,92,0,84,0,80,0.000000
12.165764,13.620216,14,9252,0,88,0,92,-682,9164,0,88,0,84,0,84,0.000000
12.173627,13.630217,13,9256,0,88,0,88,-688,9160,0,88,0,84,0,80,0.000000
12.182367,13.640217,15,9252,0,92,0,88,-767,9132,0,92,0,84,0,80,0.000000
12.190184,13.650217,13,9256,0,88,0,92,-619,9164,0,92,0,84,0,80,0.000000
12.198798,13.660217,13,9260,0,88,0,92,-702,9144,0,92,0,80,0,80,0.000000
12.206480,13.670218,13,9260,0,88,0,88,-601,9168,0,92,0,88,0,80,0.000000
12.214238,13.680218,14,9256,0,88,0,92,-683,9164,0,92,0,84,0,80,0.000000
12.223068,13.690218,14,9256,0,88,0,88,-687,9172,0,92,0,84,0,80,0.000000
12.230998,13.700218,14,9256,0,88,0,92,-601,9172,0,92,0,84,0,80,0.000000
12.238647,13.710218,14,9256,0,88,0,88,-600,9172,0,92,0,84,0,80,0.000000
12.246439,13.720219,15,9256,0,92,0,88,-600,9172,0,92,0,84,0,80,0.000000
12.254948,13.730219,12,9256,0,88,0,92,-702,9164,0,88,0,84,0,80,0.000000
12.262877,13.740219,15,9256,0,88,0,88,-604,9164,0,92,0,84,0,80,0.000000
12.270576,13.750219,14,9256,0,88,0,92,-601,9172,0,88,0,84,0,80,0.000000
12.278275,13.760220,14,9260,0,88,0,88,-591,9172,0,92,0,84,0,80,0.000000
12.286860,13.770220,14,9256,0,88,0,88,-698,9160,0,92,0,80,0,80,0.000000
12.294862,13.780220,14,9252,0,88,0,88,-603,9172,0,92,0,84,0,84,0.000000
12.302528,13.790220,14,9260,0,92,0,92,-606,9172,0,92,0,84,0,80,0.000000
12.310167,13.800220,15,9256,0,88,0,92,-603,9176,0,92,0,84,0,80,0.000000
12.318466,13.810221,13,9252,0,88,0,92,-672,9160,0,92,0,84,0,80,0.000000
12.326835,13.820221,15,9252,0,88,0,88,-658,9160,0,92,0,84,0,80,0.000000
12.334499,13.830221,14,9256,0,88,0,88,-606,9176,0,92,0,84,0,80,0.000000
12.342109,13.840221,14,9256,0,88,0,92,-606,9172,0,92,0,84,0,80,0.000000
12.350534,13.850222,13,9256,0,88,0,88,-673,9164,0,92,0,80,0,76,0.000000
12.358820,13.860222,15,9256,0,88,0,88,-698,9160,0,92,0,80,0,80,0.000000
12.367161,13.870222,14,9256,0,88,0,92,-683,9168,0,92,0,80,0,80,0.000000
12.375571,13.880222,14,9256,0,88,0,88,-701,9168,0,88,0,84,0,80,0.000000
12.383745,13.890223,13,9260,0,84,0,92,-684,9156,0,92,0,84,0,80,0.000000
12.392242,13.900223,13,9256,0,88,0,88,-712,9152,0,92,0,84,0,80,0.000000
12.399869,13.910223,14,9256,0,88,0,92,-650,9156,0,92,0,84,0,80,0.000000
12.407530,13.920223,12,9256,0,84,0,88,-603,9172,0,92,0,84,0,80,0.000000
12.416453,13.930223,13,9256,0,88,0,92,-694,9160,0,92,0,84,0,84,0.000000
12.424470,13.940224,14,9256,0,88,0,88,-601,9192,0,92,0,84,0,80,0.000000
12.432162,13.950224,12,9260,0,88,0,88,-622,9172,0,92,0,84,0,80,0.000000
12.439846,13.960224,14,9256,0,88,0,88,-602,9176,0,92,0,84,0,80,0.000000
12.448136,13.970224,14,9256,0,88,0,88,-670,9164,0,92,0,84,0,84,0.000000
12.456496,13.980225,14,9256,0,88,0,88,-642,9160,0,92,0,84,0,80,0.000000
12.464219,13.990225,14,9256,0,88,0,88,-603,9176,0,92,0,84,0,80,0.000000
12.471861,14.000225,14,9256,0,92,0,88,-614,9172,0,92,0,84,0,80,0.000000
12.480055,14.010225,14,9260,0,88,0,88,-687,9164,0,92,0,88,0,84,0.000000
12.488641,14.020226,13,9256,0,88,0,88,-742,9140,0,88,0,80,0,80,0.000000
12.496758,14.030226,13,9256,0,88,0,88,-688,9160,0,92,0,84,0,84,0.000000
12.505519,14.040226,14,9256,0,84,0,88,-730,9156,0,92,0,84,0,80,0.000000
12.513846,14.050226,13,9260,0,88,0,88,-680,9168,0,92,0,84,0,80,0.000000
12.522291,14.060226,13,9256,0,88,0,92,-701,9172,0,92,0,84,0,80,0.000000
12.529952,14.070227,13,9260,0,88,0,88,-602,9176,0,92,0,84,0,80,0.000000
12.537896,14.080227,12,9256,0,88,0,92,-672,9160,0,92,0,84,0,80,0.000000
12.546634,14.090227,15,9256,0,88,0,92,-687,9188,0,88,0,84,0,84,0.000000
12.554374,14.100227,13,9252,0,88,0,92,-660,9160,0,92,0,88,0,80,0.000000
12.562035,14.110228,13,9256,0,84,0,92,-614,9176,0,92,0,84,0,84,0.000000
12.569898,14.120228,14,9256,0,88,0,92,-690,9132,0,92,0,84,0,84,0.000000
12.578616,14.130228,14,9256,0,88,0,88,-698,9136,0,92,0,84,0,80,0.000000
12.587426,14.140228,14,9260,0,88,0,92,-617,9160,0,92,0,84,0,80,0.000000
12.597597,14.150229,13,9256,0,88,0,92,-583,9180,0,92,0,84,0,80,0.000000
12.608456,14.160229,14,9260,0,88,0,88,-628,9164,0,92,0,84,0,80,0.000000
12.619481,14.170229,14,9256,0,88,0,88,-661,9168,0,92,0,80,0,80,0.000000
12.629661,14.180229,13,9256,0,88,0,92,-579,9176,0,92,0,84,0,80,0.000000
12.640261,14.190229,15,9256,0,88,0,88,-627,9172,0,88,0,84,0,76,0.000000
12.651157,14.200230,15,9256,0,88,0,92,-654,9160,0,92,0,84,0,80,0.000000
12.662225,14.210230,14,9256,0,88,0,92,-633,9176,0,92,0,88,0,84,0.000000
12.672758,14.220230,13,9256,0,88,0,88,-584,9176,0,92,0,84,0,80,0.000000
12.684715,14.230230,14,9256,0,88,0,92,-640,9160,0,96,0,80,0,80,0.000000
12.695207,14.240231,14,9252,0,84,0,88,-638,9168,0,88,0,84,0,80,0.000000
12.704627,14.250231,12,9256,0,88,0,88,-586,9176,0,92,0,84,0,80,0.000000
12.714478,14.260231,14,9252,0,88,0,88,-631,9176,0,92,0,84,0,80,0.000000
12.724616,14.270231,15,9256,0,88,0,88,-670,9168,0,88,0,84,0,80,0.000000
12.734734,14.280231,14,9256,0,88,0,88,-648,9164,0,96,0,88,0,80,0.000000
12.744385,14.290232,13,9256,0,88,0,88,-585,9196,0,92,0,84,0,80,0.000000
12.753958,14.300232,15,9256,0,88,0,88,-633,9168,0,92,0,84,0,80,0.000000
12.764445,14.310232,14,9260,0,88,0,88,-643,9152,0,88,0,84,0,80,0.000000
12.774010,14.320232,14,9256,0,88,0,88,-579,9172,0,92,0,84,0,80,0.000000
12.784536,14.330233,13,9256,0,88,0,88,-655,9144,0,92,0,84,0,80,0.000000
12.794256,14.340233,13,9256,0,88,0,92,-627,9164,0,92,0,84,0,84,0.000000
12.804373,14.350233,14,9256,0,88,0,88,-656,9168,0,92,0,84,0,80,0.000000
12.813684,14.360233,13,9252,0,88,0,88,-580,9176,0,92,0,80,0,80,0.000000
12.823118,14.370234,15,9260,0,88,0,92,-633,9172,0,88,0,84,0,80,0.000000
12.833204,14.380234,15,9256,0,88,0,92,-651,9160,0,92,0,84,0,80,0.000000
12.842727,14.390234,13,9256,0,88,0,88,-641,9160,0,92,0,84,0,80,0.000000
12.851987,14.400234,12,9256,0,84,0,92,-582,9176,0,92,0,84,0,84,0.000000
12.861555,14.410234,14,9252,0,88,0,88,-633,9168,0,88,0,84,0,80,0.000000
12.871786,14.420235,15,9256,0,88,0,88,-643,9156,0,88,0,84,0,80,0.000000
12.881920,14.430235,13,9256,0,88,0,92,-638,9164,0,92,0,84,0,80,0.000000
12.891912,14.440235,13,9256,0,88,0,88,-630,9172,0,96,0,84,0,84,0.000000
12.902975,14.450235,14,9256,0,88,0,88,-653,9172,0,92,0,84,0,80,0.000000
12.913410,14.460236,16,9256,0,88,0,88,-673,9148,0,88,0,84,0,80,0.000000
12.924717,14.470236,13,9260,0,92,0,92,-639,9168,0,92,0,84,0,80,0.000000
12.934971,14.480236,14,9256,0,84,0,88,-578,9184,0,92,0,84,0,80,0.000000
12.945347,14.490236,14,9256,0,88,0,88,-635,9148,0,92,0,84,0,80,0.000000
12.958538,14.500237,14,9256,0,92,0,88,-713,9148,0,92,0,84,0,80,0.000000
12.970461,14.510237,13,9256,0,88,0,92,-637,9160,0,92,0,84,0,80,0.000000
12.982835,14.520237,14,9260,0,88,0,88,-609,9168,0,92,0,80,0,80,0.000000
12.991395,14.530237,13,9256,0,92,0,88,-602,9164,0,88,0,84,0,80,0.000000
13.000068,14.540237,14,9256,0,88,0,88,-763,9148,0,96,0,84,0,80,0.000000
13.008134,14.550238,15,9256,0,88,0,88,-601,9168,0,88,0,84,0,80,0.000000
13.016576,14.560238,14,9256,0,88,0,88,-694,9168,0,92,0,80,0,80,0.000000
13.024433,14.570238,15,9256,0,84,0,88,-601,9172,0,92,0,84,0,80,0.000000
13.032155,14.580238,14,9256,0,88,0,88,-692,9140,0,92,0,84,0,80,0.000000
13.040900,14.590239,13,9256,0,92,0,88,-729,9148,0,92,0,84,0,80,0.000000
13.048707,14.600239,13,9256,0,88,0,88,-601,9144,0,88,0,84,0,84,0.000000
13.056980,14.610239,14,9256,0,88,0,92,-684,9136,0,88,0,84,0,80,0.000000
13.064797,14.620239,13,9256,0,88,0,88,-599,9172,0,92,0,84,0,80,0.000000
13.073606,14.630239,13,9260,0,88,0,88,-697,9160,0,92,0,80,0,80,0.000000
13.081451,14.640240,15,9256,0,84,0,88,-601,9172,0,92,0,84,0,80,0.000000
13.089045,14.650240,14,9256,0,84,0,88,-604,9172,0,92,0,80,0,84,0.000000
13.096745,14.660240,13,9256,0,88,0,88,-599,9172,0,92,0,84,0,80,0.000000
13.105431,14.670240,14,9256,0,88,0,88,-695,9160,0,92,0,84,0,80,0.000000
13.113565,14.680241,14,9252,0,88,0,88,-630,9168,0,88,0,84,0,80,0.000000
13.122094,14.690241,14,9256,0,88,0,88,-688,9160,0,92,0,84,0,80,0.000000
13.130455,14.700241,13,9256,0,88,0,88,-613,9168,0,88,0,84,0,80,0.000000
13.138116,14.710241,13,9256,0,88,0,92,-601,9180,0,88,0,84,0,80,0.000000
13.145631,14.720242,13,9256,0,88,0,92,-602,9176,0,92,0,84,0,80,0.000000
13.153830,14.730242,14,9256,0,88,0,92,-679,9172,0,92,0,84,0,80,0.000000
13.162235,14.740242,15,9256,0,88,0,88,-704,9160,0,92,0,84,0,80,0.000000
13.170531,14.750242,13,9256,0,88,0,96,-681,9160,0,92,0,84,0,80,0.000000
13.178913,14.760242,14,9256,0,88,0,88,-699,9172,0,92,0,84,0,80,0.000000
13.187486,14.770243,14,9256,0,88,0,88,-675,9180,0,88,0,84,0,84,0.000000
13.196949,14.780243,15,9256,0,88,0,88,-727,9156,0,92,0,84,0,80,0.000000
13.204682,14.790243,13,9256,0,88,0,92,-602,9176,0,92,0,84,0,80,0.000000
13.212258,14.800243,12,9256,0,88,0,84,-624,9172,0,92,0,84,0,80,0.000000
13.220543,14.810244,12,9256,0,88,0,92,-701,9160,0,92,0,84,0,80,0.000000
13.228887,14.820244,15,9260,0,88,0,96,-706,9152,0,92,0,84,0,80,0.000000
13.237272,14.830244,14,9256,0,88,0,92,-673,9164,0,92,0,84,0,80,0.000000
13.245791,14.840244,14,9256,0,84,0,88,-717,9160,0,92,0,84,0,84,0.000000
13.253471,14.850245,14,9256,0,88,0,84,-599,9172,0,88,0,84,0,80,0.000000
13.261096,14.860245,13,9260,0,88,0,88,-597,9172,0,92,0,88,0,80,0.000000
13.269367,14.870245,15,9256,0,88,0,92,-681,9164,0,92,0,84,0,84,0.000000
13.278003,14.880245,14,9256,0,88,0,88,-725,9148,0,92,0,84,0,80,0.000000
13.285897,14.890245,15,9252,0,88,0,92,-678,9176,0,88,0,84,0,80,0.000000
13.293408,14.900246,13,9256,0,88,0,88,-603,9172,0,92,0,84,0,80,0.000000
13.301393,14.910246,14,9256,0,88,0,88,-691,9160,0,92,0,84,0,80,0.000000
13.309908,14.920246,13,9256,0,88,0,88,-683,9184,0,92,0,84,0,80,0.000000
13.317578,14.930246,15,9256,0,88,0,88,-684,9152,0,92,0,84,0,80,0.000000
13.325039,14.940247,13,9260,0,88,0,88,-601,9168,0,92,0,88,0,80,0.000000
13.332707,14.950247,12,9252,0,88,0,88,-685,9176,0,92,0,84,0,80,0.000000
13.341204,14.960247,13,9256,0,88,0,92,-680,9148,0,92,0,84,0,80,0.000000
13.349157,14.970247,14,9260,0,88,0,92,-679,9140,0,92,0,84,0,80,0.000000
13.357982,14.980247,14,9256,0,88,0,88,-712,9168,0,92,0,84,0,84,0.000000
13.366388,14.990248,14,9256,0,88,0,88,-768,9188,0,92,0,80,0,76,0.000000
13.374967,15.000248,13,9256,0,84,0,88,-684,9164,0,92,0,84,0,80,0.000000
